Date,Open,High,Low,Close,Adj Close,Volume,Stock Symbol
2023-12-19,138.0,138.770004,137.449997,138.100006,137.943039,20661000,GOOG
2023-12-20,140.330002,143.078003,139.410004,139.660004,139.501251,33507300,GOOG
2023-12-21,140.770004,142.029999,140.473007,141.800003,141.638824,18101500,GOOG
2023-12-22,142.130005,143.25,142.054993,142.720001,142.55777,18494700,GOOG
2023-12-26,142.979996,143.945007,142.5,142.820007,142.657669,11170100,GOOG
2023-12-27,142.830002,143.320007,141.050995,141.440002,141.279236,17288400,GOOG
2023-12-28,141.850006,142.270004,140.828003,141.279999,141.119415,12192500,GOOG
2023-12-29,140.679993,141.434998,139.899994,140.929993,140.769806,14872700,GOOG
2024-01-02,139.600006,140.615005,137.740005,139.559998,139.401367,20071900,GOOG
2024-01-03,138.600006,141.089996,138.429993,140.360001,140.200455,18974300,GOOG
2024-01-04,139.850006,140.634995,138.009995,138.039993,137.883087,18253300,GOOG
2024-01-05,138.352005,138.809998,136.850006,137.389999,137.233841,15433200,GOOG
2024-01-08,138.0,140.639999,137.880005,140.529999,140.37027,17645300,GOOG
2024-01-09,140.059998,142.800003,139.789993,142.559998,142.397949,19579700,GOOG
2024-01-10,142.520004,144.524994,142.460007,143.800003,143.636551,16641900,GOOG
2024-01-11,144.895004,146.660004,142.214996,143.669998,143.506699,17471100,GOOG
2024-01-12,144.339996,144.740005,143.360001,144.240005,144.07605,13995200,GOOG
2024-01-16,143.429993,145.839996,143.056,144.080002,143.916229,19198900,GOOG
2024-01-17,142.910004,143.410004,140.509995,142.889999,142.727585,17884500,GOOG
2024-01-18,143.440002,145.585007,143.350006,144.990005,144.825195,18876800,GOOG
2024-01-19,146.304993,148.039993,145.800003,147.970001,147.801804,27170900,GOOG
2024-01-22,148.710007,150.014999,147.580002,147.710007,147.542114,21829200,GOOG
2024-01-23,147.720001,148.860001,147.190002,148.679993,148.511002,14113600,GOOG
2024-01-24,150.289993,151.570007,149.839996,150.350006,150.179108,19245000,GOOG
2024-01-25,151.740005,154.759995,151.220001,153.639999,153.465363,21495100,GOOG
2024-01-26,152.869995,154.110001,152.800003,153.789993,153.615189,19494500,GOOG
2024-01-29,153.639999,155.199997,152.919998,154.839996,154.664001,20909300,GOOG
2024-01-30,154.009995,155.039993,152.774994,153.050003,152.876038,26578900,GOOG
2024-01-31,145.389999,145.589996,141.550003,141.800003,141.638824,43908600,GOOG
2024-02-01,143.690002,144.619995,142.259995,142.710007,142.547791,25526900,GOOG
2024-02-02,140.889999,143.880005,138.169998,143.539993,143.376831,42116900,GOOG
2024-02-05,144.039993,146.669998,143.910004,144.929993,144.765259,29254400,GOOG
2024-02-06,145.960007,146.740005,144.520004,145.410004,145.24472,21517700,GOOG
2024-02-07,146.119995,147.0,145.210007,146.679993,146.51326,21436100,GOOG
2024-02-08,146.970001,147.610001,146.419998,147.220001,147.052658,18241300,GOOG
2024-02-09,147.949997,150.695007,147.429993,150.220001,150.049255,21877700,GOOG
2024-02-12,149.539993,150.589996,148.559998,148.729996,148.560944,17236100,GOOG
2024-02-13,146.070007,148.039993,145.110001,146.369995,146.203629,18138500,GOOG
2024-02-14,147.369995,147.830002,145.554993,147.139999,146.972748,16651800,GOOG
2024-02-15,144.460007,144.759995,141.880005,143.940002,143.776398,26724300,GOOG
2024-02-16,144.210007,144.479996,141.520004,141.759995,141.598862,21849700,GOOG
2024-02-20,140.940002,143.328995,140.800003,142.199997,142.038361,18625600,GOOG
2024-02-21,142.639999,143.979996,141.910004,143.839996,143.676498,16499600,GOOG
2024-02-22,146.119995,146.199997,144.009995,145.320007,145.154831,23024700,GOOG
2024-02-23,144.970001,145.955002,144.789993,145.289993,145.124847,14519400,GOOG
2024-02-26,143.449997,143.839996,138.740005,138.75,138.592285,33513000,GOOG
2024-02-27,139.410004,140.490005,138.5,140.100006,139.940765,22364000,GOOG
2024-02-28,139.100006,139.279999,136.639999,137.429993,137.273788,30628700,GOOG
2024-02-29,138.350006,139.949997,137.570007,139.779999,139.621109,35485000,GOOG
2024-03-01,139.610001,140.0,137.975006,138.080002,137.92305,28522000,GOOG
2024-03-04,136.539993,136.630005,132.860001,134.199997,134.047455,43571500,GOOG
2024-03-05,132.740005,134.020004,131.550003,133.779999,133.62793,28447600,GOOG
2024-03-06,134.240005,134.740005,131.949997,132.559998,132.409317,23175200,GOOG
2024-03-07,133.889999,135.820007,132.660004,135.240005,135.086288,24107300,GOOG
2024-03-08,135.035004,138.985001,134.800003,136.289993,136.135071,26472400,GOOG
2024-03-11,137.070007,139.979996,137.070007,138.940002,138.782074,22536400,GOOG
2024-03-12,138.25,140.279999,138.210007,139.619995,139.461288,19019700,GOOG
2024-03-13,140.059998,142.190002,140.009995,140.770004,140.610001,19637000,GOOG
2024-03-14,142.300003,144.729996,141.485001,144.339996,144.175934,36117900,GOOG
2024-03-15,143.410004,144.339996,141.130005,142.169998,142.008392,41025900,GOOG
2024-03-18,149.369995,152.929993,148.139999,148.479996,148.311218,47676700,GOOG
2024-03-19,148.979996,149.619995,147.009995,147.919998,147.751862,17748400,GOOG
2024-03-20,148.789993,149.759995,147.664993,149.679993,149.509857,17730000,GOOG
2024-03-21,150.320007,151.304993,148.009995,148.740005,148.570938,19843900,GOOG
2024-03-22,150.240005,152.559998,150.089996,151.770004,151.597488,19226300,GOOG
2024-03-25,150.949997,151.455994,148.800003,151.149994,150.978195,15114700,GOOG
2024-03-26,151.240005,153.199997,151.029999,151.699997,151.527573,19312700,GOOG
2024-03-27,152.145004,152.690002,150.130005,151.940002,151.767303,16622000,GOOG
2024-03-28,152.0,152.669998,151.330002,152.259995,152.086929,21105600,GOOG
2024-04-01,151.830002,157.0,151.649994,156.5,156.322113,24469800,GOOG
2024-04-02,154.75,155.990005,153.460007,155.869995,155.692825,17598100,GOOG
2024-04-03,154.919998,156.550003,154.132004,156.369995,156.192261,17266200,GOOG
2024-04-04,155.080002,156.179993,151.880005,151.940002,151.767303,24184800,GOOG
2024-04-05,151.679993,154.839996,151.080994,153.940002,153.76503,16289800,GOOG
2024-04-08,154.014999,156.654999,153.990005,156.139999,155.962524,16641500,GOOG
2024-04-09,157.350006,159.889999,156.639999,158.139999,157.960251,21538100,GOOG
2024-04-10,157.880005,158.160004,156.199997,157.660004,157.480804,16339200,GOOG
2024-04-11,158.339996,161.119995,157.929993,160.789993,160.607224,17841700,GOOG
2024-04-12,159.404999,161.699997,158.600006,159.190002,159.009064,16968200,GOOG
2024-04-15,160.279999,160.830002,156.149994,156.330002,156.152313,21140900,GOOG
2024-04-16,155.639999,157.229996,155.050003,156.0,155.822678,15413200,GOOG
2024-04-17,157.190002,158.681,156.134995,156.880005,156.701691,16237800,GOOG
2024-04-18,156.925003,158.485001,156.210007,157.460007,157.281021,14016100,GOOG
2024-04-19,157.75,157.990005,153.910004,155.720001,155.542999,20063900,GOOG
2024-04-22,156.009995,159.184998,155.660004,157.949997,157.770462,17243900,GOOG
2024-04-23,158.589996,160.479996,157.964996,159.919998,159.73822,16115400,GOOG
2024-04-24,159.089996,161.389999,158.820007,161.100006,160.916885,19485700,GOOG
2024-04-25,153.360001,158.279999,152.768005,157.949997,157.770462,36197800,GOOG
2024-04-26,175.990005,176.419998,171.399994,173.690002,173.492569,56500800,GOOG
2024-04-29,170.770004,171.380005,167.059998,167.899994,167.709152,35914600,GOOG
2024-04-30,167.380005,169.869995,164.5,164.639999,164.452866,29420800,GOOG
2024-05-01,166.179993,168.809998,164.899994,165.570007,165.381805,25223200,GOOG
2024-05-02,166.669998,168.529999,165.690002,168.460007,168.268524,17041100,GOOG
2024-05-03,169.539993,169.850006,164.979996,168.990005,168.797928,22767100,GOOG
2024-05-06,169.220001,169.899994,167.889999,169.830002,169.636963,15147900,GOOG
2024-05-07,170.119995,173.470001,170.0,172.979996,172.783371,21102400,GOOG
2024-05-08,170.75,171.908997,170.522003,171.160004,170.965454,14569900,GOOG
2024-05-09,171.149994,172.440002,169.929993,171.580002,171.384979,11937700,GOOG
2024-05-10,169.690002,171.339996,167.910004,170.289993,170.096436,18740500,GOOG
2024-05-13,165.847,170.949997,165.759995,170.899994,170.705734,19648600,GOOG
2024-05-14,171.589996,172.779999,170.419998,171.929993,171.734573,18729500,GOOG
2024-05-15,172.300003,174.046005,172.029999,173.880005,173.682358,20958200,GOOG
2024-05-16,174.600006,176.339996,174.050003,175.429993,175.230591,17247300,GOOG
2024-05-17,175.550003,177.494995,174.979996,177.289993,177.08847,16546400,GOOG
2024-05-20,177.309998,179.949997,177.225006,178.460007,178.257156,17495100,GOOG
2024-05-21,178.399994,179.820007,177.309998,179.539993,179.335922,14706000,GOOG
2024-05-22,178.399994,178.852005,176.779999,178.0,177.797668,16189400,GOOG
2024-05-23,178.779999,179.910004,174.539993,175.059998,174.861008,14928400,GOOG
2024-05-24,176.520004,177.304001,175.199997,176.330002,176.129578,11400600,GOOG
2024-05-28,175.740005,178.509995,175.679993,178.020004,177.817657,15655300,GOOG
2024-05-29,176.809998,178.229996,176.259995,177.399994,177.198349,15023800,GOOG
2024-05-30,176.690002,176.690002,173.229996,173.559998,173.362717,18844000,GOOG
2024-05-31,173.399994,174.419998,170.970001,173.960007,173.762268,28085200,GOOG
2024-06-03,173.880005,175.860001,172.449997,174.419998,174.221741,20742800,GOOG
2024-06-04,174.449997,175.190002,173.220001,175.130005,174.930939,14066600,GOOG
2024-06-05,176.535004,177.970001,175.289993,177.070007,176.868744,15233900,GOOG
2024-06-06,177.429993,178.710007,177.210007,178.350006,178.147278,14255800,GOOG
2024-06-07,178.460007,179.419998,175.789993,175.949997,175.75,14716300,GOOG
2024-06-10,176.449997,178.470001,174.380005,176.630005,176.630005,17122200,GOOG
2024-06-11,177.720001,178.389999,175.440002,178.190002,178.190002,14402400,GOOG
2024-06-12,179.75,182.080002,177.779999,179.559998,179.559998,18600400,GOOG
2024-06-13,177.839996,178.509995,176.660004,176.740005,176.740005,15956900,GOOG
2024-06-14,175.852005,178.729996,175.852005,178.369995,178.369995,12361600,GOOG
2024-06-17,176.979996,179.919998,176.490005,178.779999,178.779999,15272900,GOOG
2024-06-18,178.789993,178.910004,175.619995,176.449997,176.449997,15640300,GOOG
2024-06-20,176.710007,178.740005,176.460007,177.710007,177.710007,16753200,GOOG
2024-06-21,178.490005,182.511993,178.059998,180.259995,180.259995,59728000,GOOG
2024-06-24,181.279999,182.080002,180.229996,180.789993,180.789993,18198300,GOOG
2024-06-25,181.145004,185.75,181.104996,185.580002,185.580002,18917700,GOOG
2024-06-26,184.199997,185.929993,183.990005,185.369995,185.369995,13375700,GOOG
2024-06-27,185.645004,187.5,185.449997,186.860001,186.860001,13025700,GOOG
2024-06-28,185.720001,186.580002,183.324997,183.419998,183.419998,23032400,GOOG
2024-07-01,184.479996,185.339996,182.729996,184.490005,184.490005,11815900,GOOG
2024-07-02,183.470001,186.949997,183.059998,186.610001,186.610001,12555500,GOOG
2024-07-03,186.300003,187.619995,185.384995,187.389999,187.389999,7409100,GOOG
2024-07-05,187.320007,192.259995,187.320007,191.960007,191.960007,14303400,GOOG
2024-07-08,191.365005,191.679001,189.320007,190.479996,190.479996,12097600,GOOG
2024-07-09,191.75,192.860001,190.229996,190.440002,190.440002,10198500,GOOG
2024-07-10,190.75,193.309998,190.619995,192.660004,192.660004,12052900,GOOG
2024-07-11,191.339996,192.410004,186.820007,187.300003,187.300003,16452000,GOOG
2024-07-12,186.919998,188.690002,186.139999,186.779999,186.779999,14449100,GOOG
2024-07-15,186.490005,189.899994,186.490005,188.190002,188.190002,12186000,GOOG
2024-07-16,188.960007,190.339996,185.119995,185.5,185.5,12760100,GOOG
2024-07-17,184.679993,185.229996,181.619995,182.619995,182.619995,17376600,GOOG
2024-07-18,183.539993,184.050003,178.210007,179.220001,179.220001,17877200,GOOG
2024-07-19,180.369995,181.970001,178.860001,179.389999,179.389999,14485900,GOOG
2024-07-22,182.350006,184.300003,181.899994,183.350006,183.350006,16303900,GOOG
2024-07-23,183.839996,185.220001,183.330002,183.600006,183.600006,23772600,GOOG
2024-07-24,175.389999,177.949997,173.570007,174.369995,174.369995,31250700,GOOG
2024-07-25,174.25,175.199997,169.050003,169.160004,169.160004,28967900,GOOG
2024-07-26,168.770004,169.839996,165.865005,168.679993,168.679993,25150100,GOOG
2024-07-29,170.5,172.160004,169.720001,171.130005,171.130005,13768900,GOOG
2024-07-30,171.830002,172.949997,170.119995,171.860001,171.860001,13681400,GOOG
2024-07-31,174.919998,175.910004,171.720001,173.149994,173.149994,15650200,GOOG
2024-08-01,171.979996,175.679993,170.509995,172.449997,172.449997,17177800,GOOG
2024-08-02,168.190002,170.210007,166.389999,168.399994,168.399994,18907800,GOOG
2024-08-05,157.369995,165.940002,156.600006,160.639999,160.639999,34907800,GOOG
2024-08-06,160.945007,162.350006,158.130005,160.539993,160.539993,36146500,GOOG
2024-08-07,163.240005,164.789993,160.240005,160.75,160.75,19334200,GOOG
2024-08-08,162.343994,165.5,162.029999,163.839996,163.839996,15733600,GOOG
2024-08-09,161.645004,165.520004,160.929993,165.389999,165.389999,13549200,GOOG
2024-08-12,165.994995,166.699997,163.550003,163.949997,163.949997,12425800,GOOG
2024-08-13,165.289993,166.539993,164.770004,165.759995,165.759995,8211933,GOOG
2023-08-14,321.390015,324.059998,320.079987,324.040009,321.524841,18836100,MSFT
2023-08-15,323.0,325.089996,320.899994,321.859985,319.361725,16966300,MSFT
2023-08-16,320.799988,324.420013,319.799988,320.399994,318.586151,20698900,MSFT
2023-08-17,320.540009,321.869995,316.209991,316.880005,315.086121,21257200,MSFT
2023-08-18,314.48999,318.380005,311.549988,316.480011,314.688385,24744800,MSFT
2023-08-21,317.929993,322.769989,317.040009,321.880005,320.05777,24040000,MSFT
2023-08-22,325.5,326.079987,321.459991,322.459991,320.634491,16102000,MSFT
2023-08-23,323.820007,329.200012,323.459991,327.0,325.148804,21166400,MSFT
2023-08-24,332.850006,332.980011,319.959991,319.970001,318.1586,23281400,MSFT
2023-08-25,321.470001,325.359985,318.799988,322.980011,321.151581,21684100,MSFT
2023-08-28,325.660004,326.149994,321.720001,323.700012,321.867493,14808500,MSFT
2023-08-29,321.880005,328.980011,321.880005,328.410004,326.550812,19284600,MSFT
2023-08-30,328.670013,329.809998,326.450012,328.790009,326.92865,15222100,MSFT
2023-08-31,329.200012,330.910004,326.779999,327.76001,325.904541,26411000,MSFT
2023-09-01,331.309998,331.98999,326.779999,328.660004,326.799408,14931200,MSFT
2023-09-05,329.0,334.850006,328.660004,333.549988,331.661682,18553900,MSFT
2023-09-06,333.380005,334.459991,330.179993,332.880005,330.995544,17535800,MSFT
2023-09-07,331.290009,333.079987,329.029999,329.910004,328.042328,18381000,MSFT
2023-09-08,330.089996,336.160004,329.459991,334.269989,332.377625,19530100,MSFT
2023-09-11,337.23999,338.420013,335.429993,337.940002,336.026855,16583300,MSFT
2023-09-12,335.820007,336.790009,331.480011,331.769989,329.891785,17565500,MSFT
2023-09-13,331.309998,336.850006,331.170013,336.059998,334.157532,16544400,MSFT
2023-09-14,339.149994,340.859985,336.570007,338.700012,336.782593,20267000,MSFT
2023-09-15,336.920013,337.399994,329.649994,330.220001,328.350586,37666900,MSFT
2023-09-18,327.799988,330.399994,326.359985,329.059998,327.197144,16834200,MSFT
2023-09-19,326.170013,329.390015,324.51001,328.649994,326.789459,16505900,MSFT
2023-09-20,329.51001,329.589996,320.51001,320.769989,318.954041,21436500,MSFT
2023-09-21,319.26001,325.350006,315.0,319.529999,317.721069,35529500,MSFT
2023-09-22,321.320007,321.450012,316.149994,317.01001,315.215363,21447900,MSFT
2023-09-25,316.589996,317.670013,315.0,317.540009,315.742371,17836000,MSFT
2023-09-26,315.130005,315.880005,310.019989,312.140015,310.372955,26297600,MSFT
2023-09-27,312.299988,314.299988,309.690002,312.790009,311.019226,19410100,MSFT
2023-09-28,310.98999,315.480011,309.450012,313.640015,311.864441,19683600,MSFT
2023-09-29,317.75,319.470001,314.980011,315.75,313.962463,24140300,MSFT
2023-10-02,316.279999,321.890015,315.179993,321.799988,319.978241,20570000,MSFT
2023-10-03,320.829987,321.390015,311.209991,313.390015,311.615875,21033500,MSFT
2023-10-04,314.029999,320.040009,314.0,318.959991,317.154327,20720100,MSFT
2023-10-05,319.089996,319.980011,314.899994,319.359985,317.552032,16965600,MSFT
2023-10-06,316.549988,329.190002,316.299988,327.26001,325.407349,25645500,MSFT
2023-10-09,324.75,330.299988,323.179993,329.820007,327.95285,19891200,MSFT
2023-10-10,330.959991,331.100006,327.670013,328.390015,326.530975,20557100,MSFT
2023-10-11,331.209991,332.820007,329.140015,332.420013,330.538147,20063200,MSFT
2023-10-12,330.570007,333.630005,328.720001,331.160004,329.285248,19313100,MSFT
2023-10-13,332.380005,333.829987,326.359985,327.730011,325.874664,21072400,MSFT
2023-10-16,331.049988,336.140015,330.600006,332.640015,330.756866,22158000,MSFT
2023-10-17,329.589996,333.459991,327.410004,332.059998,330.180176,18338500,MSFT
2023-10-18,332.48999,335.589996,328.299988,330.109985,328.24118,23153600,MSFT
2023-10-19,332.149994,336.880005,330.910004,331.320007,329.444336,25052100,MSFT
2023-10-20,331.720001,331.920013,325.450012,326.670013,324.820709,25012600,MSFT
2023-10-23,325.470001,332.730011,324.390015,329.320007,327.455658,24374700,MSFT
2023-10-24,331.299988,331.839996,327.600006,330.529999,328.658813,31153600,MSFT
2023-10-25,345.019989,346.200012,337.619995,340.670013,338.741425,55053800,MSFT
2023-10-26,340.540009,341.630005,326.940002,327.890015,326.033783,37828500,MSFT
2023-10-27,330.429993,336.720001,328.399994,329.809998,327.942902,29856500,MSFT
2023-10-30,333.410004,339.450012,331.829987,337.309998,335.400421,22828100,MSFT
2023-10-31,338.850006,339.0,334.690002,338.109985,336.195892,20265300,MSFT
2023-11-01,339.790009,347.420013,339.649994,346.070007,344.11087,28158800,MSFT
2023-11-02,347.23999,348.829987,344.769989,348.320007,346.348114,24348100,MSFT
2023-11-03,349.630005,354.390015,347.329987,352.799988,350.802734,23624000,MSFT
2023-11-06,353.450012,357.540009,353.350006,356.529999,354.511658,23828300,MSFT
2023-11-07,359.399994,362.459991,357.630005,360.529999,358.489014,25833900,MSFT
2023-11-08,361.679993,363.869995,360.549988,363.200012,361.14389,26767800,MSFT
2023-11-09,362.299988,364.790009,360.359985,360.690002,358.648071,24847300,MSFT
2023-11-10,361.48999,370.100006,361.070007,369.670013,367.577271,28042100,MSFT
2023-11-13,368.220001,368.470001,365.899994,366.679993,364.604156,19986500,MSFT
2023-11-14,371.01001,371.950012,367.350006,370.269989,368.173798,27683900,MSFT
2023-11-15,371.279999,373.130005,367.109985,369.670013,368.323303,26860100,MSFT
2023-11-16,370.959991,376.350006,370.179993,376.170013,374.799652,27182300,MSFT
2023-11-17,373.609985,374.369995,367.0,369.850006,368.502655,40157000,MSFT
2023-11-20,371.220001,378.869995,371.0,377.440002,376.065002,52465100,MSFT
2023-11-21,375.670013,376.220001,371.119995,373.070007,371.710907,28423100,MSFT
2023-11-22,378.0,379.790009,374.970001,377.850006,376.473511,23345300,MSFT
2023-11-24,377.329987,377.970001,375.140015,377.429993,376.054993,10176600,MSFT
2023-11-27,376.779999,380.640015,376.200012,378.609985,377.230713,22179200,MSFT
2023-11-28,378.350006,383.0,378.160004,382.700012,381.305847,20453100,MSFT
2023-11-29,383.76001,384.299988,377.440002,378.850006,377.469849,28963400,MSFT
2023-11-30,378.48999,380.089996,375.470001,378.910004,377.529633,30554400,MSFT
2023-12-01,376.76001,378.160004,371.309998,374.51001,373.14566,33020400,MSFT
2023-12-04,369.100006,369.519989,362.899994,369.140015,367.795258,32063300,MSFT
2023-12-05,366.450012,373.079987,365.619995,372.519989,371.162903,23065000,MSFT
2023-12-06,373.540009,374.179993,368.029999,368.799988,367.456451,21182100,MSFT
2023-12-07,368.230011,371.450012,366.320007,370.950012,369.598633,23118900,MSFT
2023-12-08,369.200012,374.459991,368.230011,374.230011,372.866699,20144800,MSFT
2023-12-11,368.480011,371.600006,366.100006,371.299988,369.947327,27708800,MSFT
2023-12-12,370.850006,374.420013,370.459991,374.380005,373.016144,24838300,MSFT
2023-12-13,376.019989,377.640015,370.769989,374.369995,373.006165,30955500,MSFT
2023-12-14,373.309998,373.76001,364.130005,365.929993,364.596924,43277500,MSFT
2023-12-15,366.850006,372.399994,366.279999,370.730011,369.379456,78478200,MSFT
2023-12-18,369.450012,373.0,368.679993,372.649994,371.292419,21802900,MSFT
2023-12-19,371.48999,373.26001,369.839996,373.26001,371.900238,20603700,MSFT
2023-12-20,375.0,376.029999,370.529999,370.619995,369.269836,26316700,MSFT
2023-12-21,372.559998,374.410004,370.040009,373.540009,372.17923,17708000,MSFT
2023-12-22,373.679993,375.179993,372.709991,374.579987,373.215393,17091100,MSFT
2023-12-26,375.0,376.940002,373.5,374.660004,373.295135,12673100,MSFT
2023-12-27,373.690002,375.059998,372.809998,374.070007,372.707275,14905400,MSFT
2023-12-28,375.369995,376.459991,374.160004,375.279999,373.912842,14327000,MSFT
2023-12-29,376.0,377.160004,373.480011,376.040009,374.670074,18723000,MSFT
2024-01-02,373.859985,375.899994,366.769989,370.869995,369.518921,25258600,MSFT
2024-01-03,369.01001,373.26001,368.51001,370.600006,369.249908,23083500,MSFT
2024-01-04,370.670013,373.100006,367.170013,367.940002,366.599579,20901500,MSFT
2024-01-05,368.970001,372.059998,366.5,367.75,366.410309,20987000,MSFT
2024-01-08,369.299988,375.200012,369.01001,374.690002,373.325012,23134000,MSFT
2024-01-09,372.01001,375.98999,371.190002,375.790009,374.421021,20830000,MSFT
2024-01-10,376.369995,384.170013,376.320007,382.769989,381.375549,25514200,MSFT
2024-01-11,386.0,390.679993,380.380005,384.630005,383.22879,27850800,MSFT
2024-01-12,385.48999,388.679993,384.649994,388.470001,387.05481,21645700,MSFT
2024-01-16,393.660004,394.029999,387.619995,390.269989,388.848236,27202300,MSFT
2024-01-17,387.980011,390.109985,384.809998,389.470001,388.051147,22234100,MSFT
2024-01-18,391.720001,393.98999,390.119995,393.869995,392.43512,23392100,MSFT
2024-01-19,395.76001,398.670013,393.5,398.670013,397.217682,29272000,MSFT
2024-01-22,400.019989,400.619995,393.589996,396.51001,395.065521,27016900,MSFT
2024-01-23,395.75,399.380005,393.929993,398.899994,397.446808,20525900,MSFT
2024-01-24,401.540009,405.630005,400.450012,402.559998,401.093475,24867000,MSFT
2024-01-25,404.320007,407.01001,402.529999,404.869995,403.395081,21021200,MSFT
2024-01-26,404.369995,406.170013,402.429993,403.929993,402.458496,17803300,MSFT
2024-01-29,406.059998,409.980011,404.329987,409.720001,408.227386,24510200,MSFT
2024-01-30,412.26001,413.049988,406.450012,408.589996,407.101501,33477600,MSFT
2024-01-31,406.959991,415.320007,397.209991,397.579987,396.131622,47871100,MSFT
2024-02-01,401.829987,408.0,401.799988,403.779999,402.309052,30657700,MSFT
2024-02-02,403.809998,412.649994,403.559998,411.220001,409.721954,28245000,MSFT
2024-02-05,409.899994,411.160004,403.98999,405.649994,404.172241,25352300,MSFT
2024-02-06,405.880005,407.970001,402.910004,405.48999,404.012787,18382600,MSFT
2024-02-07,407.440002,414.299988,407.399994,414.049988,412.541595,22340500,MSFT
2024-02-08,414.049988,415.559998,412.529999,414.109985,412.601379,21225300,MSFT
2024-02-09,415.25,420.820007,415.089996,420.549988,419.017914,22032800,MSFT
2024-02-12,420.559998,420.73999,414.75,415.26001,413.747223,21202900,MSFT
2024-02-13,404.940002,410.070007,403.390015,406.320007,404.839783,27824900,MSFT
2024-02-14,408.070007,409.839996,404.570007,409.48999,408.752716,20401200,MSFT
2024-02-15,408.140015,409.130005,404.290009,406.559998,405.828003,21825500,MSFT
2024-02-16,407.959991,408.290009,403.440002,404.059998,403.332489,22281100,MSFT
2024-02-20,403.23999,404.48999,398.01001,402.790009,402.064789,24307900,MSFT
2024-02-21,400.170013,402.290009,397.220001,402.179993,401.455872,18631100,MSFT
2024-02-22,410.190002,412.829987,408.570007,411.649994,410.908813,27009900,MSFT
2024-02-23,415.670013,415.859985,408.970001,410.339996,409.601196,16295900,MSFT
2024-02-26,411.459991,412.160004,407.359985,407.540009,406.806244,16193500,MSFT
2024-02-27,407.98999,408.320007,403.850006,407.480011,406.746338,14835800,MSFT
2024-02-28,408.179993,409.299988,405.320007,407.720001,406.985901,13183100,MSFT
2024-02-29,408.640015,414.200012,405.920013,413.640015,412.895264,31947300,MSFT
2024-03-01,411.269989,415.869995,410.880005,415.5,414.751892,17800300,MSFT
2024-03-04,413.440002,417.350006,412.320007,414.920013,414.172974,17596000,MSFT
2024-03-05,413.959991,414.25,400.640015,402.649994,401.925018,26919200,MSFT
2024-03-06,402.970001,405.160004,398.390015,402.089996,401.366028,22344100,MSFT
2024-03-07,406.119995,409.779999,402.23999,409.140015,408.403381,18718500,MSFT
2024-03-08,407.959991,410.420013,404.329987,406.220001,405.488617,17971700,MSFT
2024-03-11,403.76001,405.679993,401.26001,404.519989,403.791656,16120800,MSFT
2024-03-12,407.619995,415.570007,406.790009,415.279999,414.532288,22457000,MSFT
2024-03-13,418.100006,418.179993,411.450012,415.100006,414.352631,17115900,MSFT
2024-03-14,420.23999,427.820007,417.98999,425.220001,424.454407,34157300,MSFT
2024-03-15,419.290009,422.600006,412.790009,416.420013,415.670258,45049800,MSFT
2024-03-18,414.25,420.730011,413.779999,417.320007,416.568634,20106000,MSFT
2024-03-19,417.829987,421.670013,415.549988,421.410004,420.651276,19837900,MSFT
2024-03-20,422.0,425.959991,420.660004,425.230011,424.464386,17860100,MSFT
2024-03-21,429.829987,430.820007,427.160004,429.369995,428.596924,21296200,MSFT
2024-03-22,429.700012,429.859985,426.070007,428.73999,427.968048,17636500,MSFT
2024-03-25,425.23999,427.410004,421.609985,422.859985,422.098633,18060500,MSFT
2024-03-26,425.609985,425.98999,421.350006,421.649994,420.890808,16725600,MSFT
2024-03-27,424.440002,424.450012,419.01001,421.429993,420.671204,16705000,MSFT
2024-03-28,420.959991,421.869995,419.119995,420.720001,419.962494,21871200,MSFT
2024-04-01,423.950012,427.890015,422.220001,424.570007,423.805573,16316000,MSFT
2024-04-02,420.109985,422.380005,417.839996,421.440002,420.681213,17912000,MSFT
2024-04-03,419.730011,423.26001,419.089996,420.450012,419.692993,16502300,MSFT
2024-04-04,424.98999,428.670013,417.570007,417.880005,417.127625,19370900,MSFT
2024-04-05,420.01001,426.51001,418.320007,425.519989,424.753845,16544300,MSFT
2024-04-08,425.170013,427.279999,423.299988,424.589996,423.825531,14272400,MSFT
2024-04-09,426.440002,427.73999,421.619995,426.279999,425.512482,12512300,MSFT
2024-04-10,422.190002,424.029999,419.700012,423.26001,422.497925,16216600,MSFT
2024-04-11,425.820007,429.369995,422.359985,427.929993,427.159515,17966400,MSFT
2024-04-12,424.049988,425.179993,419.769989,421.899994,421.140381,19232100,MSFT
2024-04-15,426.600006,426.820007,413.429993,413.640015,412.895264,20273500,MSFT
2024-04-16,414.570007,418.399994,413.730011,414.579987,413.833557,16765600,MSFT
2024-04-17,417.25,418.880005,410.329987,411.839996,411.09848,15855500,MSFT
2024-04-18,410.630005,411.890015,403.950012,404.269989,403.542114,21029900,MSFT
2024-04-19,404.029999,405.480011,397.769989,399.119995,398.401398,30276500,MSFT
2024-04-22,400.079987,402.850006,395.75,400.959991,400.238068,20286900,MSFT
2024-04-23,404.23999,408.200012,403.059998,407.570007,406.836182,15734500,MSFT
2024-04-24,409.559998,412.470001,406.779999,409.059998,408.323486,15065300,MSFT
2024-04-25,394.029999,399.890015,388.029999,399.040009,398.321533,40586500,MSFT
2024-04-26,412.170013,413.0,405.76001,406.320007,405.58844,29694700,MSFT
2024-04-29,405.25,406.320007,399.190002,402.25,401.525757,19582100,MSFT
